sim_num,date,virus_id,virus,outbreak_size
7,26,0,Measles,9
7,27,0,Measles,11
7,28,0,Measles,11
7,29,0,Measles,13
7,30,0,Measles,14
7,31,0,Measles,16
7,32,0,Measles,17
7,33,0,Measles,18
7,34,0,Measles,20
7,35,0,Measles,20
7,36,0,Measles,22
7,37,0,Measles,23
7,38,0,Measles,23
7,39,0,Measles,24
7,40,0,Measles,24
7,41,0,Measles,24
7,42,0,Measles,24
7,43,0,Measles,24
7,44,0,Measles,24
7,45,0,Measles,24
7,46,0,Measles,24
7,47,0,Measles,24
7,48,0,Measles,24
7,49,0,Measles,24
7,50,0,Measles,24
7,51,0,Measles,24
7,52,0,Measles,24
7,53,0,Measles,24
7,54,0,Measles,24
7,55,0,Measles,24
7,56,0,Measles,24
7,57,0,Measles,24
7,58,0,Measles,24
7,59,0,Measles,24
7,60,0,Measles,24
8,0,0,Measles,3
8,1,0,Measles,3
8,2,0,Measles,3
8,3,0,Measles,3
8,4,0,Measles,3
8,5,0,Measles,3
8,6,0,Measles,4
8,7,0,Measles,4
8,8,0,Measles,6
8,9,0,Measles,7
8,10,0,Measles,7
8,11,0,Measles,7
8,12,0,Measles,7
8,13,0,Measles,7
8,14,0,Measles,7
8,15,0,Measles,7
8,16,0,Measles,7
8,17,0,Measles,7
8,18,0,Measles,7
8,19,0,Measles,7
8,20,0,Measles,8
8,21,0,Measles,8
8,22,0,Measles,8
8,23,0,Measles,8
8,24,0,Measles,8
8,25,0,Measles,8
8,26,0,Measles,8
8,27,0,Measles,8
8,28,0,Measles,8
8,29,0,Measles,8
8,30,0,Measles,8
8,31,0,Measles,8
8,32,0,Measles,8
8,33,0,Measles,8
8,34,0,Measles,9
8,35,0,Measles,9
8,36,0,Measles,10
8,37,0,Measles,10
8,38,0,Measles,10
8,39,0,Measles,10
8,40,0,Measles,10
8,41,0,Measles,10
8,42,0,Measles,10
8,43,0,Measles,10
8,44,0,Measles,10
8,45,0,Measles,10
8,46,0,Measles,10
8,47,0,Measles,10
8,48,0,Measles,10
8,49,0,Measles,11
8,50,0,Measles,12
8,51,0,Measles,13
8,52,0,Measles,13
8,53,0,Measles,13
8,54,0,Measles,13
8,55,0,Measles,13
8,56,0,Measles,13
8,57,0,Measles,15
8,58,0,Measles,15
8,59,0,Measles,15
8,60,0,Measles,17
9,0,0,Measles,3
9,1,0,Measles,3
9,2,0,Measles,3
9,3,0,Measles,3
9,4,0,Measles,3
9,5,0,Measles,3
9,6,0,Measles,5
9,7,0,Measles,5
9,8,0,Measles,6
9,9,0,Measles,6
9,10,0,Measles,8
9,11,0,Measles,8
9,12,0,Measles,11
9,13,0,Measles,12
9,14,0,Measles,13
9,15,0,Measles,14
9,16,0,Measles,16
9,17,0,Measles,16
9,18,0,Measles,17
9,19,0,Measles,17
9,20,0,Measles,17
9,21,0,Measles,19
9,22,0,Measles,19
9,23,0,Measles,19
9,24,0,Measles,19
9,25,0,Measles,19
9,26,0,Measles,20
9,27,0,Measles,20
9,28,0,Measles,20
9,29,0,Measles,21
9,30,0,Measles,23
9,31,0,Measles,23
9,32,0,Measles,24
9,33,0,Measles,24
9,34,0,Measles,25
9,35,0,Measles,26
9,36,0,Measles,26
9,37,0,Measles,26
9,38,0,Measles,26
9,39,0,Measles,26
