sim_num,date,virus_id,tool_id,count,weight
120,15,0,-1,1,1
121,43,0,-1,1,1
124,45,0,-1,1,1
125,34,0,-1,1,1
125,54,0,-1,1,1
125,59,0,-1,1,1
125,32,0,0,1,1
125,50,0,0,1,1
125,54,0,0,1,1
127,24,0,-1,1,1
128,10,0,0,1,1
129,59,0,-1,1,1
129,12,0,0,1,1
131,15,0,-1,1,1
131,28,0,-1,1,1
131,39,0,-1,1,1
131,43,0,-1,1,1
131,55,0,-1,1,1
131,56,0,-1,1,1
131,59,0,-1,1,1
131,58,0,0,1,1
133,28,0,0,1,1
133,38,0,0,1,1
135,18,0,-1,1,1
135,35,0,-1,1,1
135,47,0,-1,1,1
136,22,0,0,1,1
139,49,0,-1,1,1
139,17,0,0,1,1
142,49,0,-1,1,1
142,50,0,-1,2,2
142,55,0,-1,2,2
142,57,0,-1,1,1
142,58,0,-1,1,1
142,59,0,-1,1,1
142,54,0,0,1,1
143,22,0,-1,1,1
143,51,0,-1,1,1
143,60,0,0,1,1
144,40,0,-1,2,2
144,43,0,0,1,1
145,31,0,-1,1,1
145,35,0,-1,1,1
145,46,0,-1,1,1
145,49,0,-1,1,1
145,52,0,-1,1,1
145,30,0,0,1,1
145,34,0,0,1,1
145,35,0,0,1,1
145,55,0,0,1,1
146,45,0,-1,2,2
147,21,0,-1,1,1
147,16,0,0,1,1
149,52,0,-1,1,1
149,27,0,0,1,1
150,28,0,-1,1,1
150,25,0,0,1,1
150,37,0,0,1,1
152,37,0,-1,2,2
152,51,0,-1,1,1
152,29,0,0,1,1
153,43,0,-1,1,1
155,52,0,-1,1,1
155,12,0,0,1,1
155,35,0,0,1,1
155,47,0,0,1,1
157,38,0,-1,1,1
157,11,0,0,1,1
159,46,0,-1,1,1
160,37,0,-1,1,1
160,40,0,-1,1,1
160,52,0,-1,1,1
160,58,0,-1,1,1
160,33,0,0,1,1
160,45,0,0,1,1
162,35,0,-1,1,1
162,52,0,-1,1,1
163,12,0,-1,1,1
163,41,0,-1,1,1
163,53,0,-1,1,1
164,22,0,-1,1,1
164,54,0,-1,1,1
164,56,0,-1,1,1
164,58,0,0,2,2
167,20,0,-1,1,1
167,36,0,-1,1,1
167,7,0,0,1,1
167,12,0,0,1,1
168,49,0,-1,1,1
169,47,0,-1,1,1
169,14,0,0,1,1
170,28,0,-1,1,1
170,44,0,-1,1,1
170,51,0,-1,2,2
171,6,0,-1,1,1
172,28,0,-1,1,1
172,45,0,-1,1,1
172,14,0,0,1,1
172,15,0,0,1,1
173,30,0,-1,1,1
174,20,0,-1,1,1
174,45,0,-1,1,1
174,59,0,-1,1,1
174,42,0,0,1,1
175,59,0,-1,1,1
176,28,0,-1,1,1
176,32,0,-1,1,1
176,39,0,-1,1,1
176,50,0,-1,2,2
176,32,0,0,2,2
176,45,0,0,1,1
177,31,0,-1,1,1
178,38,0,-1,1,1
178,44,0,-1,1,1
179,11,0,0,1,1
180,43,0,-1,1,1
181,42,0,-1,1,1
181,54,0,-1,1,1
181,33,0,0,1,1
181,59,0,0,1,1
182,38,0,-1,1,1
182,53,0,-1,1,1
183,40,0,-1,1,1
183,27,0,0,1,1
184,26,0,-1,1,1
184,15,0,0,1,1
184,16,0,0,1,1
186,25,0,-1,1,1
186,55,0,-1,1,1
186,57,0,-1,1,1
186,54,0,0,1,1
189,35,0,-1,1,1
189,54,0,-1,1,1
189,60,0,-1,1,1
190,49,0,-1,1,1
190,9,0,0,1,1
191,46,0,-1,1,1
192,27,0,-1,1,1
192,34,0,-1,1,1
192,40,0,-1,1,1
192,50,0,-1,1,1
192,59,0,-1,2,2
193,23,0,-1,1,1
193,24,0,-1,1,1
193,45,0,-1,1,1
193,59,0,-1,2,2
193,24,0,0,1,1
193,47,0,0,1,1
196,30,0,-1,1,1
196,45,0,0,1,1
197,60,0,-1,1,1
